Zipcode,City,State,County
97423,,OR,Coos
97424,,OR,Douglas
97424,Cottage Grove,OR,Lane
97424,Cottage Grove,OR,Lane
97424,,OR,Lane
97426,Creswell,OR,Lane
97426,Creswell,OR,Lane
97426,,OR,Lane
97429,Days Creek,OR,Douglas
97429,Days Creek,OR,Douglas
97429,,OR,Douglas
97430,Deadwood,OR,Lane
97430,,OR,Lane
97431,Dexter,OR,Lane
97431,,OR,Lane
97432,Dillard,OR,Douglas
97434,Dorena,OR,Lane
97434,,OR,Lane
97435,Drain,OR,Douglas
97435,Drain,OR,Douglas
97435,,OR,Douglas
97436,Elkton,OR,Douglas
97436,Elkton,OR,Douglas
97436,,OR,Douglas
97437,Elmira,OR,Lane
97437,,OR,Lane
97438,Fall Creek,OR,Lane
97438,,OR,Lane
97439,Dunes City,OR,Lane
97439,Florence,OR,Lane
97439,Florence,OR,Lane
97439,,OR,Lane
97440,Eugene,OR,Lane
97441,Gardiner,OR,Douglas
97441,Gardiner,OR,Douglas
97441,,OR,Douglas
97442,Glendale,OR,Douglas
97442,Glendale,OR,Douglas
97442,,OR,Douglas
97443,Glide,OR,Douglas
97443,Glide,OR,Douglas
97443,,OR,Douglas
97444,Gold Beach,OR,Curry
97444,Gold Beach,OR,Curry
97444,Nesika Beach,OR,Curry
97444,Pistol River,OR,Curry
97444,,OR,Curry
97446,,OR,Lane
97446,Harrisburg,OR,Linn
97446,Harrisburg,OR,Linn
97446,,OR,Linn
97447,Glide,OR,Douglas
97447,Idleyld Park,OR,Douglas
97447,,OR,Douglas
97448,,OR,Benton
97448,Junction City,OR,Lane
97448,Junction City,OR,Lane
97448,,OR,Lane
97449,Lakeside,OR,Coos
97449,Lakeside,OR,Coos
97449,,OR,Coos
97450,,OR,Coos
97450,Langlois,OR,Curry
97450,Langlois,OR,Curry
97450,,OR,Curry
97451,Lorane,OR,Lane
97451,,OR,Lane
97452,Lowell,OR,Lane
97452,Lowell,OR,Lane
97452,,OR,Lane
97453,Mapleton,OR,Lane
97453,,OR,Lane
97454,Marcola,OR,Lane
97454,,OR,Lane
97455,Pleasant Hill,OR,Lane
97455,,OR,Lane
97456,Alpine,OR,Benton
97456,Bellfountain,OR,Benton
97456,Monroe,OR,Benton
97456,Monroe,OR,Benton
97456,,OR,Benton
97456,,OR,Lane
97457,Dillard,OR,Douglas
97457,Myrtle Creek,OR,Douglas
97457,Myrtle Creek,OR,Douglas
97457,Tri-City,OR,Douglas
97457,,OR,Douglas
97458,Myrtle Point,OR,Coos
97458,Myrtle Point,OR,Coos
97458,,OR,Coos
97459,Glasgow,OR,Coos
97459,North Bend,OR,Coos
97459,North Bend,OR,Coos
97459,,OR,Coos
97459,,OR,Douglas
97461,Noti,OR,Lane
97461,,OR,Lane
97462,Fair Oaks,OR,Douglas
97462,Oakland,OR,Douglas
97462,Oakland,OR,Douglas
97462,,OR,Douglas
97463,Oakridge,OR,Lane
97463,Oakridge,OR,Lane
97463,,OR,Lane
97464,Ophir,OR,Curry
97465,Port Orford,OR,Curry
97465,Port Orford,OR,Curry
97465,,OR,Curry
97466,Powers,OR,Coos
97466,Powers,OR,Coos
97466,,OR,Coos
97467,Reedsport,OR,Douglas
97467,Reedsport,OR,Douglas
97467,Winchester Bay,OR,Douglas
97467,,OR,Douglas
97469,Riddle,OR,Douglas
97469,Riddle,OR,Douglas
97469,,OR,Douglas
97470,Glide,OR,Douglas
97470,Roseburg,OR,Douglas
97470,Roseburg,OR,Douglas
97470,Roseburg North,OR,Douglas
97470,,OR,Douglas
97471,Green,OR,Douglas
97471,Lookingglass,OR,Douglas
97471,Melrose,OR,Douglas
97471,Roseburg,OR,Douglas
97471,Roseburg,OR,Douglas
97471,,OR,Douglas
97473,Scottsburg,OR,Douglas
97473,,OR,Douglas
97475,Springfield,OR,
97476,Sixes,OR,Curry
97476,,OR,Curry
97477,Springfield,OR,Lane
97477,Springfield,OR,Lane
97477,,OR,Lane
97478,Springfield,OR,Lane
97478,Springfield,OR,Lane
97478,,OR,Lane
97479,Fair Oaks,OR,Douglas
97479,Sutherlin,OR,Douglas
97479,Sutherlin,OR,Douglas
97479,,OR,Douglas
97480,Swisshome,OR,Lane
97480,,OR,Lane
97481,Tenmile,OR,Douglas
97481,,OR,Douglas
97484,Tiller,OR,Douglas
97484,,OR,Douglas
97486,Umpqua,OR,Douglas
97486,,OR,Douglas
97487,Veneta,OR,Lane
97487,Veneta,OR,Lane
97487,,OR,Lane
97488,Vida,OR,Lane
97488,,OR,Lane
97489,Walterville,OR,Lane
97489,,OR,Lane
97490,Walton,OR,Lane
97490,,OR,Lane
97491,Wedderburn,OR,Curry
97492,Westfir,OR,Lane
97492,Westfir,OR,Lane
97492,,OR,Lane
97493,,OR,Douglas
97493,Dunes City,OR,Lane
97493,Westlake,OR,Lane
97493,,OR,Lane
97494,Wilbur,OR,Douglas
97494,,OR,Douglas
97495,Roseburg North,OR,Douglas
97495,Winchester,OR,Douglas
97496,Dillard,OR,Douglas
97496,Winston,OR,Douglas
97496,Winston,OR,Douglas
97496,,OR,Douglas
97497,,OR,Jackson
97497,Wolf Creek,OR,Josephine
97497,,OR,Josephine
97498,,OR,Lane
97498,Yachats,OR,Lincoln
97498,Yachats,OR,Lincoln
97498,,OR,Lincoln
97499,Yoncalla,OR,Douglas
97499,Yoncalla,OR,Douglas
97499,,OR,Douglas
97501,Medford,OR,Jackson
97501,Medford,OR,Jackson
97501,Phoenix,OR,Jackson
97501,,OR,Jackson
97502,Central Point,OR,Jackson
97502,Central Point,OR,Jackson
97502,Medford,OR,Jackson
97502,,OR,Jackson
97503,White City,OR,Jackson
97503,White City,OR,Jackson
97503,,OR,Jackson
97504,Medford,OR,Jackson
97504,Medford,OR,Jackson
97504,,OR,Jackson
97520,Ashland,OR,Jackson
97520,Ashland,OR,Jackson
97520,,OR,Jackson
97522,Butte Falls,OR,Jackson
97522,Butte Falls,OR,Jackson
97522,,OR,Jackson
97523,Cave Junction,OR,Josephine
97523,Cave Junction,OR,Josephine
97523,Kerby,OR,Josephine
97523,Takilma,OR,Josephine
97523,,OR,Josephine
97524,Eagle Point,OR,Jackson
97524,Eagle Point,OR,Jackson
97524,,OR,Jackson
97525,Foots Creek,OR,Jackson
97525,Gold Hill,OR,Jackson
97525,Gold Hill,OR,Jackson
97525,Rogue River,OR,Jackson
97525,,OR,Jackson
97526,Rogue River,OR,Jackson
97526,,OR,Jackson
97526,Grants Pass,OR,Josephine
97526,Grants Pass,OR,Josephine
97526,Merlin,OR,Josephine
97526,,OR,Josephine
97527,Rogue River,OR,Jackson
97527,,OR,Jackson
97527,Fruitdale,OR,Josephine
97527,Grants Pass,OR,Josephine
97527,Grants Pass,OR,Josephine
97527,New Hope,OR,Josephine
97527,Redwood,OR,Josephine
97527,,OR,Josephine
97528,Grants Pass,OR,Josephine
97530,Jacksonville,OR,Jackson
97530,Jacksonville,OR,Jackson
97530,Ruch,OR,Jackson
97530,,OR,Jackson
97531,Kerby,OR,Josephine
97531,Kerby,OR,Josephine
97532,Merlin,OR,Josephine
97532,Merlin,OR,Josephine
97532,,OR,Josephine
97533,Murphy,OR,Josephine
97534,O Brien,OR,Josephine
97534,OBrien,OR,Josephine
97534,,OR,Josephine
97535,Phoenix,OR,Jackson
97535,Phoenix,OR,Jackson
97535,,OR,Jackson
97536,Prospect,OR,Jackson
97536,Prospect,OR,Jackson
97536,,OR,Jackson
97537,Rogue River,OR,Jackson
97537,Rogue River,OR,Jackson
97537,Wimer,OR,Jackson
97537,,OR,Jackson
97538,Selma,OR,Josephine
97538,Selma,OR,Josephine
97538,,OR,Josephine
97539,Shady Cove,OR,Jackson
97539,Shady Cove,OR,Jackson
97539,Trail,OR,Jackson
97539,,OR,Jackson
97540,Talent,OR,Jackson
97540,Talent,OR,Jackson
97540,,OR,Jackson
97541,Trail,OR,Jackson
97541,Trail,OR,Jackson
97541,,OR,Jackson
97543,Wilderville,OR,Josephine
97543,,OR,Josephine
97544,Williams,OR,Josephine
97544,Williams,OR,Josephine
97544,,OR,Josephine
97601,Klamath Falls,OR,Klamath
97601,Klamath Falls,OR,Klamath
97601,,OR,Klamath
97602,Klamath Falls,OR,Klamath
97603,Altamont,OR,Klamath
97603,Klamath Falls,OR,Klamath
97603,Klamath Falls,OR,Klamath
97603,,OR,Klamath
97604,Crater Lake,OR,Klamath
97604,,OR,Klamath
97620,Adel,OR,Lake
97620,Plush,OR,Lake
97620,,OR,Lake
97621,Beatty,OR,Klamath
97621,,OR,Klamath
97622,Bly,OR,Klamath
97622,,OR,Klamath
97623,Bonanza,OR,Klamath
97623,Bonanza,OR,Klamath
97623,,OR,Klamath
97624,Chiloquin,OR,Klamath
97624,Chiloquin,OR,Klamath
97624,,OR,Klamath
97625,Dairy,OR,Klamath
97625,,OR,Klamath
97626,Fort Klamath,OR,Klamath
97626,,OR,Klamath
97627,Keno,OR,Klamath
97627,,OR,Klamath
97630,Lakeview,OR,Lake
97630,Lakeview,OR,Lake
97630,,OR,Lake
97632,Malin,OR,Klamath
97632,Malin,OR,Klamath
97632,,OR,Klamath
97633,Merrill,OR,Klamath
97633,Merrill,OR,Klamath
97633,,OR,Klamath
97634,Midland,OR,Klamath
97634,,OR,Klamath
97635,New Pine Creek,OR,Lake
97635,New Pine Creek,OR,Lake
97635,,OR,Lake
97635,New Pine Creek,CA,Modoc
97635,,CA,Modoc
97636,Paisley,OR,Lake
97636,Paisley,OR,Lake
97636,,OR,Lake
97637,Plush,OR,Lake
97637,Plush,OR,Lake
97637,,OR,Lake
97638,Silver Lake,OR,Lake
97638,Silver Lake,OR,Lake
97638,,OR,Lake
97639,Sprague River,OR,Klamath
97639,,OR,Klamath
97640,Summer Lake,OR,Lake
97640,,OR,Lake
97641,Christmas Valley,OR,Lake
97641,,OR,Lake
97701,,OR,Crook
97701,Bend,OR,Deschutes
97701,Bend,OR,Deschutes
97701,Pronghorn,OR,Deschutes
97701,Tetherow,OR,Deschutes
97701,Tumalo,OR,Deschutes
97701,,OR,Deschutes
97702,Bend,OR,Deschutes
97702,Bend,OR,Deschutes
97702,Deschutes River Woods,OR,Deschutes
97702,Seventh Mountain,OR,Deschutes
97702,Tetherow,OR,Deschutes
97702,,OR,Deschutes
97707,Bend,OR,Deschutes
97707,Sunriver,OR,Deschutes
97707,Three Rivers,OR,Deschutes
97707,,OR,Deschutes
97708,Bend,OR,Deschutes
97709,Bend,OR,Deschutes
97710,Fields,OR,Harney
97710,,OR,Harney
97710,,OR,Malheur
97711,Ashwood,OR,Jefferson
97711,,OR,Jefferson
97712,Brothers,OR,Deschutes
97712,,OR,Deschutes
97720,Burns,OR,Harney
97720,Burns,OR,Harney
97720,Crane,OR,Harney
97720,,OR,Harney
97721,Princeton,OR,Harney
97721,,OR,Harney
97722,Diamond,OR,Harney
97722,,OR,Harney
97730,Camp Sherman,OR,Jefferson
97730,Camp Sherman,OR,Jefferson
97730,,OR,Jefferson
97731,,OR,Douglas
97731,Chemult,OR,Klamath
97731,,OR,Klamath
97732,Crane,OR,Harney
97732,Crane,OR,Harney
97732,,OR,Harney
97733,Crescent,OR,Klamath
97733,,OR,Klamath
97734,Culver,OR,Jefferson
97734,Culver,OR,Jefferson
97734,,OR,Jefferson
97735,Fort Rock,OR,Lake
97735,,OR,Lake
97736,Frenchglen,OR,Harney
97736,,OR,Harney
97737,Gilchrist,OR,Klamath
97737,,OR,Klamath
97738,Hines,OR,Harney
97738,Hines,OR,Harney
97738,,OR,Harney
97739,La Pine,OR,Deschutes
97739,La Pine,OR,Deschutes
97739,,OR,Deschutes
97739,,OR,Klamath
97741,Madras,OR,Jefferson
97741,Madras,OR,Jefferson
97741,Metolius,OR,Jefferson
97741,,OR,Jefferson
97750,Mitchell,OR,Wheeler
97750,Mitchell,OR,Wheeler
97750,,OR,Wheeler
97751,Paulina,OR,Crook
97751,,OR,Crook
97751,,OR,Harney
97752,Post,OR,Crook
97752,,OR,Crook
97753,Powell Butte,OR,Crook
97753,,OR,Crook
97754,Prineville,OR,Crook
97754,Prineville,OR,Crook
97754,,OR,Crook
97754,,OR,Jefferson
97756,,OR,Crook
97756,Eagle Crest,OR,Deschutes
97756,Redmond,OR,Deschutes
97756,Redmond,OR,Deschutes
97756,,OR,Deschutes
97758,Riley,OR,Harney
97758,,OR,Harney
97758,,OR,Lake
97759,Black Butte Ranch,OR,Deschutes
97759,Sisters,OR,Deschutes
97759,Sisters,OR,Deschutes
97759,,OR,Deschutes
97759,,OR,Jefferson
97759,,OR,Linn
97760,,OR,Crook
97760,Terrebonne,OR,Deschutes
97760,,OR,Deschutes
97760,Terrebonne,OR,Jefferson
97760,,OR,Jefferson
97761,Warm Springs,OR,Jefferson
97761,Warm Springs,OR,Jefferson
97761,,OR,Jefferson
97761,,OR,Wasco
97801,Cayuse,OR,Umatilla
97801,Gopher Flats,OR,Umatilla
97801,Kirkpatrick,OR,Umatilla
97801,Mission,OR,Umatilla
97801,Pendleton,OR,Umatilla
97801,Pendleton,OR,Umatilla
97801,Riverside,OR,Umatilla
97801,Tutuilla,OR,Umatilla
97801,,OR,Umatilla
97810,Adams,OR,Umatilla
97810,Adams,OR,Umatilla
97810,,OR,Umatilla
97812,Arlington,OR,Gilliam
97812,Arlington,OR,Gilliam
97812,,OR,Gilliam
97813,Athena,OR,Umatilla
97813,Athena,OR,Umatilla
97813,,OR,Umatilla
97814,Baker City,OR,Baker
97814,Baker City,OR,Baker
97814,Sumpter,OR,Baker
97814,,OR,Baker
97814,,OR,Union
97817,Bates,OR,Grant
97817,,OR,Grant
97818,Boardman,OR,Morrow
97818,Boardman,OR,Morrow
97818,,OR,Morrow
97819,Bridgeport,OR,Baker
97819,,OR,Baker
97820,Canyon City,OR,Grant
97820,Canyon City,OR,Grant
97820,,OR,Grant
97823,Condon,OR,Gilliam
97823,Condon,OR,Gilliam
97823,Lonerock,OR,Gilliam
97823,,OR,Gilliam
97824,Cove,OR,Union
97824,Cove,OR,Union
97824,,OR,Union
97825,Dayville,OR,Grant
97825,Dayville,OR,Grant
97825,,OR,Grant
97826,,OR,Morrow
97826,Echo,OR,Umatilla
97826,Echo,OR,Umatilla
97826,,OR,Umatilla
97827,Elgin,OR,Union
97827,Elgin,OR,Union
97827,,OR,Union
97828,Enterprise,OR,Wallowa
97828,Enterprise,OR,Wallowa
97828,,OR,Wallowa
97830,,OR,Gilliam
97830,Fossil,OR,Wheeler
97830,Fossil,OR,Wheeler
97830,,OR,Wheeler
97833,Haines,OR,Baker
97833,Haines,OR,Baker
97833,,OR,Baker
97834,Halfway,OR,Baker
97834,Halfway,OR,Baker
97834,,OR,Baker
97835,Helix,OR,Umatilla
97835,Helix,OR,Umatilla
97835,,OR,Umatilla
97836,Heppner,OR,Morrow
97836,Heppner,OR,Morrow
97836,,OR,Morrow
97837,Hereford,OR,Baker
97837,,OR,Baker
97838,,OR,Morrow
97838,Hermiston,OR,Umatilla
97838,Hermiston,OR,Umatilla
97838,,OR,Umatilla
97839,Lexington,OR,Morrow
97839,Lexington,OR,Morrow
97839,,OR,Morrow
97840,Oxbow,OR,Baker
97840,,OR,Baker
97841,Imbler,OR,Union
97841,Imbler,OR,Union
97841,,OR,Union
97842,Imnaha,OR,Wallowa
97842,,OR,Wallowa
97843,,OR,Gilliam
97843,Ione,OR,Morrow
97843,Ione,OR,Morrow
97843,,OR,Morrow
97844,Irrigon,OR,Morrow
97844,Irrigon,OR,Morrow
97844,,OR,Morrow
97845,Canyon City,OR,Grant
97845,John Day,OR,Grant
97845,John Day,OR,Grant
97845,,OR,Grant
97846,Joseph,OR,Wallowa
97846,Joseph,OR,Wallowa
97846,Wallowa Lake,OR,Wallowa
97846,,OR,Wallowa
97848,Kimberly,OR,Grant
97848,,OR,Grant
97848,,OR,Wheeler
97850,Island City,OR,Union
97850,La Grande,OR,Union
97850,La Grande,OR,Union
97850,,OR,Union
97856,Long Creek,OR,Grant
97856,Long Creek,OR,Grant
97856,,OR,Grant
97857,Lostine,OR,Wallowa
97857,Lostine,OR,Wallowa
97857,,OR,Wallowa
97859,Meacham,OR,Umatilla
97859,,OR,Umatilla
97861,Mikkalo,OR,Gilliam
97862,Milton Freewater,OR,Umatilla
97862,Milton-Freewater,OR,Umatilla
97862,Umapine,OR,Umatilla
97862,,OR,Umatilla
97864,Monument,OR,Grant
97864,Monument,OR,Grant
97864,,OR,Grant
97865,Mount Vernon,OR,Grant
97865,Mount Vernon,OR,Grant
97865,,OR,Grant
97867,,OR,Baker
97867,North Powder,OR,Union
97867,North Powder,OR,Union
97867,,OR,Union
97868,Pilot Rock,OR,Umatilla
97868,Pilot Rock,OR,Umatilla
97868,,OR,Umatilla
97869,Prairie City,OR,Grant
97869,Prairie City,OR,Grant
97869,,OR,Grant
97870,Richland,OR,Baker
97870,Richland,OR,Baker
97870,,OR,Baker
97873,Seneca,OR,Grant
97873,Seneca,OR,Grant
97873,,OR,Grant
97874,Spray,OR,Wheeler
97874,Spray,OR,Wheeler
97874,,OR,Wheeler
97875,Stanfield,OR,Umatilla
97875,Stanfield,OR,Umatilla
97875,,OR,Umatilla
97876,Summerville,OR,Union
97876,Summerville,OR,Union
97876,,OR,Union
97877,Sumpter,OR,Baker
97877,Sumpter,OR,Baker
97877,,OR,Baker
97877,Granite,OR,Grant
97877,,OR,Grant
97880,,OR,Grant
97880,Ukiah,OR,Umatilla
97880,Ukiah,OR,Umatilla
97880,,OR,Umatilla
97882,Umatilla,OR,Umatilla
97882,Umatilla,OR,Umatilla
97882,,OR,Umatilla
97883,Union,OR,Union
97883,Union,OR,Union
97883,,OR,Union
97884,Unity,OR,Baker
97884,Unity,OR,Baker
97884,,OR,Baker
97885,Wallowa,OR,Wallowa
97885,Wallowa,OR,Wallowa
97885,,OR,Wallowa
97886,Weston,OR,Umatilla
97886,Weston,OR,Umatilla
97886,,OR,Umatilla
97901,Adrian,OR,Malheur
97901,Adrian,OR,Malheur
97901,,OR,Malheur
97902,Arock,OR,Malheur
97903,Brogan,OR,Malheur
97903,Brogan,OR,Malheur
97903,,OR,Malheur
97904,Drewsey,OR,Harney
97904,,OR,Harney
97905,Durkee,OR,Baker
97905,,OR,Baker
97906,Harper,OR,Malheur
97906,Harper,OR,Malheur
97906,,OR,Malheur
97907,Huntington,OR,Baker
97907,Huntington,OR,Baker
97907,,OR,Baker
97907,,OR,Malheur
97908,Ironside,OR,Malheur
97908,,OR,Malheur
97909,Jamieson,OR,Malheur
97909,,OR,Malheur
97910,Jordan Valley,OR,Malheur
97910,Jordan Valley,OR,Malheur
97910,,OR,Malheur
97910,,ID,Owyhee
97911,Juntura,OR,Malheur
97911,Juntura,OR,Malheur
97911,,OR,Malheur
97913,Adrian,OR,Malheur
97913,Nyssa,OR,Malheur
97913,Nyssa,OR,Malheur
97913,,OR,Malheur
97913,,ID,Payette
97914,Annex,OR,Malheur
97914,Ontario,OR,Malheur
97914,Ontario,OR,Malheur
97914,,OR,Malheur
97917,Riverside,OR,Malheur
97918,Vale,OR,Malheur
97918,Vale,OR,Malheur
97918,,OR,Malheur
97920,Westfall,OR,Malheur
97920,,OR,Malheur
98001,Algona,WA,King
98001,Auburn,WA,King
98001,Auburn,WA,King
98001,Federal Way,WA,King
98001,Lakeland North,WA,King
98001,Lakeland South,WA,King
98001,Pacific,WA,King
98001,,WA,King
98002,Auburn,WA,King
98002,Auburn,WA,King
98002,Pacific,WA,King
98002,,WA,King
98003,Federal Way,WA,King
98003,Federal Way,WA,King
98003,Lakeland South,WA,King
98003,Milton,WA,King
98004,Beaux Arts Village,WA,King
98004,Bellevue,WA,King
98004,Bellevue,WA,King
98004,Clyde Hill,WA,King
98004,Hunts Point,WA,King
98004,Yarrow Point,WA,King
98005,Bellevue,WA,King
98005,Bellevue,WA,King
98006,Bellevue,WA,King
98006,Bellevue,WA,King
98006,Eastgate,WA,King
98006,,WA,King
98007,Bellevue,WA,King
98007,Bellevue,WA,King
98008,Bellevue,WA,King
98008,Bellevue,WA,King
98009,Bellevue,WA,King
98010,Black Diamond,WA,King
98010,Black Diamond,WA,King
98010,Lake Morton-Berrydale,WA,King
98010,,WA,King
98011,Bothell,WA,King
98011,Bothell,WA,King
98011,Inglewood-Finn Hill,WA,King
98011,Kingsgate,WA,King
98011,,WA,King
98012,Bothell,WA,Snohomish
98012,Bothell,WA,Snohomish
98012,Bothell East,WA,Snohomish
98012,Bothell West,WA,Snohomish
98012,Clearview,WA,Snohomish
98012,Martha Lake,WA,Snohomish
98012,Mill Creek,WA,Snohomish
98012,Mill Creek East,WA,Snohomish
98012,Silver Firs,WA,Snohomish
98013,Burton,WA,King
98014,Ames Lake,WA,King
98014,Carnation,WA,King
98014,Carnation,WA,King
98014,Lake Marcel-Stillwater,WA,King
98014,,WA,King
98015,Bellevue,WA,King
98019,Cottage Lake,WA,King
98019,Duvall,WA,King
98019,Duvall,WA,King
98019,Union Hill-Novelty Hill,WA,King
98019,,WA,King
98020,Edmonds,WA,Snohomish
98020,Edmonds,WA,Snohomish
98020,Esperance,WA,Snohomish
98020,Woodway,WA,Snohomish
98021,Bothell,WA,Snohomish
98021,Bothell,WA,Snohomish
98021,Bothell East,WA,Snohomish
98021,Bothell West,WA,Snohomish
98021,Maltby,WA,Snohomish
98021,,WA,Snohomish
98022,Enumclaw,WA,King
98022,Enumclaw,WA,King
98022,,WA,King
98022,Greenwater,WA,Pierce
98022,,WA,Pierce
98023,Federal Way,WA,King
98023,Federal Way,WA,King
98024,Fall City,WA,King
98024,Fall City,WA,King
98024,,WA,King
98025,Hobart,WA,King
98026,Edmonds,WA,Snohomish
98026,Edmonds,WA,Snohomish
98026,Esperance,WA,Snohomish
98026,Lynnwood,WA,Snohomish
98026,Meadowdale,WA,Snohomish
98026,North Lynnwood,WA,Snohomish
98026,Picnic Point,WA,Snohomish
98027,East Renton Highlands,WA,King
98027,Eastgate,WA,King
98027,Hobart,WA,King
98027,Issaquah,WA,King
98027,Issaquah,WA,King
98027,Mirrormont,WA,King
98027,,WA,King
98028,Bothell,WA,King
98028,Inglewood-Finn Hill,WA,King
98028,Kenmore,WA,King
98028,Kenmore,WA,King
98029,Issaquah,WA,King
98029,Issaquah,WA,King
98029,Klahanie,WA,King
98029,,WA,King
98030,Kent,WA,King
98030,Kent,WA,King
98030,,WA,King
98031,East Hill-Meridian,WA,King
98031,Kent,WA,King
98031,Kent,WA,King
98032,Kent,WA,King
98032,Kent,WA,King
98032,Lakeland North,WA,King
98032,,WA,King
98033,Bellevue,WA,King
98033,Kirkland,WA,King
98033,Kirkland,WA,King
98033,,WA,King
98034,Inglewood-Finn Hill,WA,King
98034,Kenmore,WA,King
98034,Kingsgate,WA,King
98034,Kirkland,WA,King
98034,Kirkland,WA,King
98034,,WA,King
98035,Kent,WA,King
98036,Alderwood Manor,WA,Snohomish
98036,Bothell West,WA,Snohomish
98036,Brier,WA,Snohomish
98036,Lynnwood,WA,Snohomish
98036,Lynnwood,WA,Snohomish
98036,Martha Lake,WA,Snohomish
98037,Larch Way,WA,Snohomish
98037,Lynnwood,WA,Snohomish
98037,Lynnwood,WA,Snohomish
98037,Martha Lake,WA,Snohomish
98037,Meadowdale,WA,Snohomish
98037,North Lynnwood,WA,Snohomish
98038,East Renton Highlands,WA,King
98038,Hobart,WA,King
98038,Maple Valley,WA,King
98038,Maple Valley,WA,King
98038,Mirrormont,WA,King
98038,Shadow Lake,WA,King
98038,,WA,King
98039,Bellevue,WA,King
98039,Medina,WA,King
98039,Medina,WA,King
98040,Mercer Island,WA,King
98040,Mercer Island,WA,King
98041,Bothell,WA,King
98042,Auburn,WA,King
98042,Covington,WA,King
98042,East Hill-Meridian,WA,King
98042,Kent,WA,King
98042,Kent,WA,King
98042,Lake Morton-Berrydale,WA,King
98042,Shadow Lake,WA,King
98042,,WA,King
98043,Edmonds,WA,Snohomish
98043,Mountlake Terrace,WA,Snohomish
98043,Mountlake Terrace,WA,Snohomish
98043,,WA,Snohomish
98045,North Bend,WA,King
98045,North Bend,WA,King
98045,Riverbend,WA,King
98045,Tanner,WA,King
98045,Wilderness Rim,WA,King
98045,,WA,King
98046,Lynnwood,WA,Snohomish
98047,Algona,WA,King
98047,Pacific,WA,King
98047,Pacific,WA,King
98047,Pacific,WA,Pierce
98047,,WA,Pierce
98050,Preston,WA,King
98050,,WA,King
98051,Hobart,WA,King
98051,Ravensdale,WA,King
98051,Ravensdale,WA,King
98051,,WA,King
98052,Cottage Lake,WA,King
98052,Kirkland,WA,King
98052,Redmond,WA,King
98052,Redmond,WA,King
98052,Union Hill-Novelty Hill,WA,King
98052,,WA,King
98053,Ames Lake,WA,King
98053,Redmond,WA,King
98053,Union Hill-Novelty Hill,WA,King
98053,,WA,King
98055,East Hill-Meridian,WA,King
98055,Renton,WA,King
98055,Renton,WA,King
98056,Newcastle,WA,King
98056,Renton,WA,King
98056,Renton,WA,King
98056,,WA,King
98057,Renton,WA,King
98057,Renton,WA,King
98058,East Hill-Meridian,WA,King
98058,East Renton Highlands,WA,King
98058,Fairwood,WA,King
98058,Maple Heights-Lake Desire,WA,King
98058,Renton,WA,King
98058,Renton,WA,King
98058,Shadow Lake,WA,King
98058,,WA,King
98059,East Renton Highlands,WA,King
98059,Newcastle,WA,King
98059,Renton,WA,King
98059,Renton,WA,King
98059,,WA,King
98061,Rollingbay,WA,Kitsap
98062,Seahurst,WA,King
98063,Federal Way,WA,King
98064,Kent,WA,King
98065,Snoqualmie,WA,King
98065,Snoqualmie,WA,King
98065,,WA,King
98068,,WA,King
98068,Roslyn,WA,Kittitas
98068,Snoqualmie Pass,WA,Kittitas
98068,Snoqualmie Pass,WA,Kittitas
98068,,WA,Kittitas
98070,Vashon,WA,King
98070,Vashon,WA,King
98071,Auburn,WA,King
98072,Bothell,WA,King
98072,Cottage Lake,WA,King
98072,Kingsgate,WA,King
98072,Woodinville,WA,King
98072,Woodinville,WA,King
98072,,WA,King
98072,Clearview,WA,Snohomish
98072,Maltby,WA,Snohomish
98072,,WA,Snohomish
98073,Redmond,WA,King
98074,Sammamish,WA,King
98074,Sammamish,WA,King
98074,,WA,King
98075,Sammamish,WA,King
98075,Sammamish,WA,King
98075,,WA,King
98077,Cottage Lake,WA,King
98077,Union Hill-Novelty Hill,WA,King
98077,Woodinville,WA,King
98077,Maltby,WA,Snohomish
98082,Mill Creek,WA,
98083,Kirkland,WA,King
98087,Lake Stickney,WA,Snohomish
98087,Larch Way,WA,Snohomish
98087,Lynnwood,WA,Snohomish
98087,Martha Lake,WA,Snohomish
98087,North Lynnwood,WA,Snohomish
98087,Picnic Point,WA,Snohomish
98087,,WA,Snohomish
98089,Kent,WA,King
98092,Auburn,WA,King
98092,Auburn,WA,King
98092,Lake Holm,WA,King
98092,Lake Morton-Berrydale,WA,King
98092,,WA,King
98092,Auburn,WA,Pierce
98093,Federal Way,WA,King
98101,Seattle,WA,King
98101,Seattle,WA,King
98102,Seattle,WA,King
98102,Seattle,WA,King
98103,Seattle,WA,King
98103,Seattle,WA,King
98104,Seattle,WA,King
98104,Seattle,WA,King
98105,Seattle,WA,King
98105,Seattle,WA,King
98106,Seattle,WA,King
98106,Seattle,WA,King
98106,White Center,WA,King
98107,Seattle,WA,King
98107,Seattle,WA,King
98108,Boulevard Park,WA,King
98108,Seattle,WA,King
98108,Seattle,WA,King
98108,Tukwila,WA,King
98108,White Center,WA,King
98109,Seattle,WA,King
98109,Seattle,WA,King
98110,Bainbridge Island,WA,Kitsap
98110,Bainbridge Island,WA,Kitsap
98111,Seattle,WA,King
98112,Seattle,WA,King
98112,Seattle,WA,King
98113,Seattle,WA,King
98114,Seattle,WA,King
98115,Seattle,WA,King
98115,Seattle,WA,King
98116,Seattle,WA,King
98116,Seattle,WA,King
98117,Seattle,WA,King
